Year,Month,Passengers,Airport Name
2005,7,343141,"- Milwaukee, WI: General Mitchell International"
2005,8,328686,"- Milwaukee, WI: General Mitchell International"
2005,9,268617,"- Milwaukee, WI: General Mitchell International"
2005,10,295463,"- Milwaukee, WI: General Mitchell International"
2005,11,284584,"- Milwaukee, WI: General Mitchell International"
2005,12,268034,"- Milwaukee, WI: General Mitchell International"
2006,1,257631,"- Milwaukee, WI: General Mitchell International"
2006,2,255713,"- Milwaukee, WI: General Mitchell International"
2006,3,326271,"- Milwaukee, WI: General Mitchell International"
2006,4,329681,"- Milwaukee, WI: General Mitchell International"
2006,5,305073,"- Milwaukee, WI: General Mitchell International"
2006,6,329635,"- Milwaukee, WI: General Mitchell International"
2006,7,331847,"- Milwaukee, WI: General Mitchell International"
2006,8,325587,"- Milwaukee, WI: General Mitchell International"
2006,9,260190,"- Milwaukee, WI: General Mitchell International"
2006,10,295799,"- Milwaukee, WI: General Mitchell International"
2006,11,276952,"- Milwaukee, WI: General Mitchell International"
2006,12,277677,"- Milwaukee, WI: General Mitchell International"
2007,1,255938,"- Milwaukee, WI: General Mitchell International"
2007,2,243213,"- Milwaukee, WI: General Mitchell International"
2007,3,309910,"- Milwaukee, WI: General Mitchell International"
2007,4,322697,"- Milwaukee, WI: General Mitchell International"
2007,5,316000,"- Milwaukee, WI: General Mitchell International"
2007,6,338166,"- Milwaukee, WI: General Mitchell International"
2007,7,357183,"- Milwaukee, WI: General Mitchell International"
2007,8,359277,"- Milwaukee, WI: General Mitchell International"
2007,9,289536,"- Milwaukee, WI: General Mitchell International"
2007,10,319593,"- Milwaukee, WI: General Mitchell International"
2007,11,301671,"- Milwaukee, WI: General Mitchell International"
2007,12,278632,"- Milwaukee, WI: General Mitchell International"
2008,1,273156,"- Milwaukee, WI: General Mitchell International"
2008,2,267962,"- Milwaukee, WI: General Mitchell International"
2008,3,346135,"- Milwaukee, WI: General Mitchell International"
2008,4,333994,"- Milwaukee, WI: General Mitchell International"
2008,5,363457,"- Milwaukee, WI: General Mitchell International"
2008,6,373842,"- Milwaukee, WI: General Mitchell International"
2008,7,398824,"- Milwaukee, WI: General Mitchell International"
2008,8,378091,"- Milwaukee, WI: General Mitchell International"
2008,9,266599,"- Milwaukee, WI: General Mitchell International"
2008,10,278982,"- Milwaukee, WI: General Mitchell International"
2008,11,252204,"- Milwaukee, WI: General Mitchell International"
2008,12,255946,"- Milwaukee, WI: General Mitchell International"
2009,1,232148,"- Milwaukee, WI: General Mitchell International"
2009,2,233059,"- Milwaukee, WI: General Mitchell International"
2009,3,311354,"- Milwaukee, WI: General Mitchell International"
2009,4,303010,"- Milwaukee, WI: General Mitchell International"
2009,5,304225,"- Milwaukee, WI: General Mitchell International"
2009,6,351027,"- Milwaukee, WI: General Mitchell International"
2009,7,383958,"- Milwaukee, WI: General Mitchell International"
2009,8,387267,"- Milwaukee, WI: General Mitchell International"
2009,9,313555,"- Milwaukee, WI: General Mitchell International"
2009,10,341701,"- Milwaukee, WI: General Mitchell International"
2009,11,337022,"- Milwaukee, WI: General Mitchell International"
2009,12,325469,"- Milwaukee, WI: General Mitchell International"
2010,1,295454,"- Milwaukee, WI: General Mitchell International"
2010,2,278747,"- Milwaukee, WI: General Mitchell International"
2010,3,411729,"- Milwaukee, WI: General Mitchell International"
2010,4,418394,"- Milwaukee, WI: General Mitchell International"
2010,5,413102,"- Milwaukee, WI: General Mitchell International"
2010,6,455800,"- Milwaukee, WI: General Mitchell International"
2010,7,454831,"- Milwaukee, WI: General Mitchell International"
2010,8,462161,"- Milwaukee, WI: General Mitchell International"
2010,9,382031,"- Milwaukee, WI: General Mitchell International"
2010,10,407315,"- Milwaukee, WI: General Mitchell International"
2010,11,393527,"- Milwaukee, WI: General Mitchell International"
2010,12,378363,"- Milwaukee, WI: General Mitchell International"
2011,1,338576,"- Milwaukee, WI: General Mitchell International"
2011,2,306354,"- Milwaukee, WI: General Mitchell International"
2011,3,425190,"- Milwaukee, WI: General Mitchell International"
2011,4,420494,"- Milwaukee, WI: General Mitchell International"
2011,5,439980,"- Milwaukee, WI: General Mitchell International"
2011,6,434236,"- Milwaukee, WI: General Mitchell International"
2011,7,442819,"- Milwaukee, WI: General Mitchell International"
2011,8,436317,"- Milwaukee, WI: General Mitchell International"
2011,9,361225,"- Milwaukee, WI: General Mitchell International"
2011,10,376286,"- Milwaukee, WI: General Mitchell International"
2011,11,337803,"- Milwaukee, WI: General Mitchell International"
2011,12,321283,"- Milwaukee, WI: General Mitchell International"
2012,1,293113,"- Milwaukee, WI: General Mitchell International"
2012,2,285784,"- Milwaukee, WI: General Mitchell International"
2012,3,359720,"- Milwaukee, WI: General Mitchell International"
2012,4,350007,"- Milwaukee, WI: General Mitchell International"
2012,5,332159,"- Milwaukee, WI: General Mitchell International"
2012,6,340285,"- Milwaukee, WI: General Mitchell International"
2012,7,338743,"- Milwaukee, WI: General Mitchell International"
2012,8,330398,"- Milwaukee, WI: General Mitchell International"
2012,9,268413,"- Milwaukee, WI: General Mitchell International"
2012,10,286097,"- Milwaukee, WI: General Mitchell International"
2012,11,260374,"- Milwaukee, WI: General Mitchell International"
2012,12,253252,"- Milwaukee, WI: General Mitchell International"
2013,1,231494,"- Milwaukee, WI: General Mitchell International"
2013,2,219219,"- Milwaukee, WI: General Mitchell International"
2013,3,287328,"- Milwaukee, WI: General Mitchell International"
2013,4,280135,"- Milwaukee, WI: General Mitchell International"
2013,5,278480,"- Milwaukee, WI: General Mitchell International"
2013,6,287970,"- Milwaukee, WI: General Mitchell International"
2013,7,289759,"- Milwaukee, WI: General Mitchell International"
2013,8,290575,"- Milwaukee, WI: General Mitchell International"
2013,9,243853,"- Milwaukee, WI: General Mitchell International"
2013,10,276220,"- Milwaukee, WI: General Mitchell International"
2013,11,248907,"- Milwaukee, WI: General Mitchell International"
2013,12,261775,"- Milwaukee, WI: General Mitchell International"
2014,1,227224,"- Milwaukee, WI: General Mitchell International"
2014,2,222123,"- Milwaukee, WI: General Mitchell International"
2014,3,308501,"- Milwaukee, WI: General Mitchell International"
2014,4,288880,"- Milwaukee, WI: General Mitchell International"
2014,5,283565,"- Milwaukee, WI: General Mitchell International"
2014,6,290349,"- Milwaukee, WI: General Mitchell International"
2014,7,297997,"- Milwaukee, WI: General Mitchell International"
2014,8,288936,"- Milwaukee, WI: General Mitchell International"
2014,9,238147,"- Milwaukee, WI: General Mitchell International"
2014,10,269074,"- Milwaukee, WI: General Mitchell International"
2014,11,244561,"- Milwaukee, WI: General Mitchell International"
2014,12,243208,"- Milwaukee, WI: General Mitchell International"
2015,1,217596,"- Milwaukee, WI: General Mitchell International"
2015,2,211590,"- Milwaukee, WI: General Mitchell International"
2015,3,295528,"- Milwaukee, WI: General Mitchell International"
2015,4,297950,"- Milwaukee, WI: General Mitchell International"
2015,5,277545,"- Milwaukee, WI: General Mitchell International"
2015,6,291464,"- Milwaukee, WI: General Mitchell International"
2015,7,297908,"- Milwaukee, WI: General Mitchell International"
2015,8,286312,"- Milwaukee, WI: General Mitchell International"
2015,9,242893,"- Milwaukee, WI: General Mitchell International"
2015,10,266938,"- Milwaukee, WI: General Mitchell International"
2015,11,258038,"- Milwaukee, WI: General Mitchell International"
2015,12,245308,"- Milwaukee, WI: General Mitchell International"
2016,1,230886,"- Milwaukee, WI: General Mitchell International"
2016,2,234536,"- Milwaukee, WI: General Mitchell International"
2016,3,304671,"- Milwaukee, WI: General Mitchell International"
2016,4,289477,"- Milwaukee, WI: General Mitchell International"
2016,5,284118,"- Milwaukee, WI: General Mitchell International"
2016,6,305314,"- Milwaukee, WI: General Mitchell International"
2016,7,297603,"- Milwaukee, WI: General Mitchell International"
2016,8,289174,"- Milwaukee, WI: General Mitchell International"
2016,9,260246,"- Milwaukee, WI: General Mitchell International"
2016,10,283506,"- Milwaukee, WI: General Mitchell International"
2016,11,265147,"- Milwaukee, WI: General Mitchell International"
2016,12,251906,"- Milwaukee, WI: General Mitchell International"
2017,1,237352,"- Milwaukee, WI: General Mitchell International"
2017,2,239560,"- Milwaukee, WI: General Mitchell International"
2017,3,320531,"- Milwaukee, WI: General Mitchell International"
2017,4,314833,"- Milwaukee, WI: General Mitchell International"
2017,5,288763,"- Milwaukee, WI: General Mitchell International"
2017,6,315299,"- Milwaukee, WI: General Mitchell International"
2017,7,305243,"- Milwaukee, WI: General Mitchell International"
2017,8,307899,"- Milwaukee, WI: General Mitchell International"
2017,9,251317,"- Milwaukee, WI: General Mitchell International"
2017,10,273782,"- Milwaukee, WI: General Mitchell International"
2017,11,276057,"- Milwaukee, WI: General Mitchell International"
2017,12,264081,"- Milwaukee, WI: General Mitchell International"
2018,1,251048,"- Milwaukee, WI: General Mitchell International"
2018,2,249702,"- Milwaukee, WI: General Mitchell International"
2018,3,321570,"- Milwaukee, WI: General Mitchell International"
2018,4,298801,"- Milwaukee, WI: General Mitchell International"
2018,5,298201,"- Milwaukee, WI: General Mitchell International"
2018,6,312414,"- Milwaukee, WI: General Mitchell International"
2018,7,316832,"- Milwaukee, WI: General Mitchell International"
2018,8,309934,"- Milwaukee, WI: General Mitchell International"
2018,9,262261,"- Milwaukee, WI: General Mitchell International"
2018,10,286883,"- Milwaukee, WI: General Mitchell International"
2018,11,275793,"- Milwaukee, WI: General Mitchell International"
2018,12,262797,"- Milwaukee, WI: General Mitchell International"
2019,1,226496,"- Milwaukee, WI: General Mitchell International"
2019,2,233808,"- Milwaukee, WI: General Mitchell International"
2019,3,312643,"- Milwaukee, WI: General Mitchell International"
2019,4,296050,"- Milwaukee, WI: General Mitchell International"
2019,5,292877,"- Milwaukee, WI: General Mitchell International"
2019,6,301424,"- Milwaukee, WI: General Mitchell International"
2019,7,305676,"- Milwaukee, WI: General Mitchell International"
2019,8,302953,"- Milwaukee, WI: General Mitchell International"
2019,9,267031,"- Milwaukee, WI: General Mitchell International"
2019,10,283272,"- Milwaukee, WI: General Mitchell International"
2019,11,260197,"- Milwaukee, WI: General Mitchell International"
2019,12,275189,"- Milwaukee, WI: General Mitchell International"
2020,1,233224,"- Milwaukee, WI: General Mitchell International"
2020,2,235009,"- Milwaukee, WI: General Mitchell International"
2020,3,160996,"- Milwaukee, WI: General Mitchell International"
2020,4,11172,"- Milwaukee, WI: General Mitchell International"
2020,5,45538,"- Milwaukee, WI: General Mitchell International"
2020,6,66314,"- Milwaukee, WI: General Mitchell International"
2020,7,86524,"- Milwaukee, WI: General Mitchell International"
2020,8,95862,"- Milwaukee, WI: General Mitchell International"
2020,9,81891,"- Milwaukee, WI: General Mitchell International"
2020,10,90704,"- Milwaukee, WI: General Mitchell International"
2020,11,84867,"- Milwaukee, WI: General Mitchell International"
2020,12,89289,"- Milwaukee, WI: General Mitchell International"
2021,1,87972,"- Milwaukee, WI: General Mitchell International"
2021,2,83571,"- Milwaukee, WI: General Mitchell International"
2021,3,150904,"- Milwaukee, WI: General Mitchell International"
2021,4,179763,"- Milwaukee, WI: General Mitchell International"
2021,5,184374,"- Milwaukee, WI: General Mitchell International"
2021,6,205730,"- Milwaukee, WI: General Mitchell International"
2021,7,232254,"- Milwaukee, WI: General Mitchell International"
2021,8,231015,"- Milwaukee, WI: General Mitchell International"
2021,9,203281,"- Milwaukee, WI: General Mitchell International"
2021,10,223851,"- Milwaukee, WI: General Mitchell International"
2021,11,221322,"- Milwaukee, WI: General Mitchell International"
2021,12,214195,"- Milwaukee, WI: General Mitchell International"
2022,1,181723,"- Milwaukee, WI: General Mitchell International"
2022,2,190565,"- Milwaukee, WI: General Mitchell International"
2022,3,251913,"- Milwaukee, WI: General Mitchell International"
2022,4,234094,"- Milwaukee, WI: General Mitchell International"
2022,5,234733,"- Milwaukee, WI: General Mitchell International"
2022,6,226846,"- Milwaukee, WI: General Mitchell International"
2022,7,226008,"- Milwaukee, WI: General Mitchell International"
2022,8,228798,"- Milwaukee, WI: General Mitchell International"
2022,9,216941,"- Milwaukee, WI: General Mitchell International"
2022,10,229917,"- Milwaukee, WI: General Mitchell International"
2022,11,220364,"- Milwaukee, WI: General Mitchell International"
2022,12,204505,"- Milwaukee, WI: General Mitchell International"
