Year,Month,Revenue Passenger Miles,Airport Name
2019,10,31889,"- Saipan, TT: Francisco C. Ada Saipan International"
2019,11,36164,"- Saipan, TT: Francisco C. Ada Saipan International"
2019,12,38937,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,1,49548,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,2,16353,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,3,5230,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,4,9,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,5,67,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,6,94,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,7,370,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,8,140,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,9,232,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,10,118,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,11,129,"- Saipan, TT: Francisco C. Ada Saipan International"
2020,12,147,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,1,145,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,2,140,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,3,152,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,4,169,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,5,255,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,6,269,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,7,746,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,8,583,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,9,793,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,10,3286,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,11,1536,"- Saipan, TT: Francisco C. Ada Saipan International"
2021,12,1045,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,1,2511,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,2,2495,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,3,2631,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,4,3517,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,5,4271,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,6,5134,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,7,5239,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,8,3565,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,9,3357,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,10,3096,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,11,4254,"- Saipan, TT: Francisco C. Ada Saipan International"
2022,12,16225,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,1,15564,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,2,13942,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,3,11717,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,4,16908,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,5,21895,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,6,28762,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,7,37355,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,8,33885,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,9,27179,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,10,28408,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,11,19520,"- Saipan, TT: Francisco C. Ada Saipan International"
2023,12,25120,"- Saipan, TT: Francisco C. Ada Saipan International"
2024,1,26820,"- Saipan, TT: Francisco C. Ada Saipan International"
2024,2,27801,"- Saipan, TT: Francisco C. Ada Saipan International"
2024,3,28718,"- Saipan, TT: Francisco C. Ada Saipan International"
2024,4,23257,"- Saipan, TT: Francisco C. Ada Saipan International"
2024,5,23775,"- Saipan, TT: Francisco C. Ada Saipan International"
2024,6,25545,"- Saipan, TT: Francisco C. Ada Saipan International"
2024,7,30929,"- Saipan, TT: Francisco C. Ada Saipan International"
2002,10,170413,"- San Antonio, TX: San Antonio International"
2002,11,154841,"- San Antonio, TX: San Antonio International"
2002,12,175199,"- San Antonio, TX: San Antonio International"
2003,1,151374,"- San Antonio, TX: San Antonio International"
2003,2,138181,"- San Antonio, TX: San Antonio International"
2003,3,173301,"- San Antonio, TX: San Antonio International"
2003,4,154170,"- San Antonio, TX: San Antonio International"
2003,5,164207,"- San Antonio, TX: San Antonio International"
2003,6,180904,"- San Antonio, TX: San Antonio International"
2003,7,181076,"- San Antonio, TX: San Antonio International"
2003,8,166199,"- San Antonio, TX: San Antonio International"
2003,9,144437,"- San Antonio, TX: San Antonio International"
2003,10,165209,"- San Antonio, TX: San Antonio International"
2003,11,161376,"- San Antonio, TX: San Antonio International"
2003,12,165378,"- San Antonio, TX: San Antonio International"
2004,1,139900,"- San Antonio, TX: San Antonio International"
2004,2,145192,"- San Antonio, TX: San Antonio International"
2004,3,186838,"- San Antonio, TX: San Antonio International"
2004,4,176370,"- San Antonio, TX: San Antonio International"
2004,5,179514,"- San Antonio, TX: San Antonio International"
2004,6,194527,"- San Antonio, TX: San Antonio International"
2004,7,195154,"- San Antonio, TX: San Antonio International"
2004,8,174707,"- San Antonio, TX: San Antonio International"
2004,9,152916,"- San Antonio, TX: San Antonio International"
2004,10,174280,"- San Antonio, TX: San Antonio International"
2004,11,177751,"- San Antonio, TX: San Antonio International"
2004,12,173332,"- San Antonio, TX: San Antonio International"
2005,1,155174,"- San Antonio, TX: San Antonio International"
2005,2,153736,"- San Antonio, TX: San Antonio International"
2005,3,201500,"- San Antonio, TX: San Antonio International"
2005,4,187937,"- San Antonio, TX: San Antonio International"
2005,5,195777,"- San Antonio, TX: San Antonio International"
2005,6,209966,"- San Antonio, TX: San Antonio International"
2005,7,216523,"- San Antonio, TX: San Antonio International"
2005,8,196712,"- San Antonio, TX: San Antonio International"
2005,9,178447,"- San Antonio, TX: San Antonio International"
2005,10,208546,"- San Antonio, TX: San Antonio International"
2005,11,208058,"- San Antonio, TX: San Antonio International"
2005,12,207788,"- San Antonio, TX: San Antonio International"
2006,1,193597,"- San Antonio, TX: San Antonio International"
2006,2,184861,"- San Antonio, TX: San Antonio International"
2006,3,242898,"- San Antonio, TX: San Antonio International"
2006,4,225320,"- San Antonio, TX: San Antonio International"
2006,5,230400,"- San Antonio, TX: San Antonio International"
2006,6,241148,"- San Antonio, TX: San Antonio International"
2006,7,249453,"- San Antonio, TX: San Antonio International"
2006,8,228664,"- San Antonio, TX: San Antonio International"
2006,9,196699,"- San Antonio, TX: San Antonio International"
2006,10,230935,"- San Antonio, TX: San Antonio International"
2006,11,218927,"- San Antonio, TX: San Antonio International"
2006,12,219613,"- San Antonio, TX: San Antonio International"
2007,1,194682,"- San Antonio, TX: San Antonio International"
2007,2,182555,"- San Antonio, TX: San Antonio International"
2007,3,233996,"- San Antonio, TX: San Antonio International"
2007,4,217078,"- San Antonio, TX: San Antonio International"
2007,5,235775,"- San Antonio, TX: San Antonio International"
2007,6,249403,"- San Antonio, TX: San Antonio International"
2007,7,256626,"- San Antonio, TX: San Antonio International"
2007,8,245901,"- San Antonio, TX: San Antonio International"
2007,9,199558,"- San Antonio, TX: San Antonio International"
2007,10,229045,"- San Antonio, TX: San Antonio International"
2007,11,225082,"- San Antonio, TX: San Antonio International"
2007,12,226678,"- San Antonio, TX: San Antonio International"
2008,1,205388,"- San Antonio, TX: San Antonio International"
2008,2,203705,"- San Antonio, TX: San Antonio International"
2008,3,252564,"- San Antonio, TX: San Antonio International"
2008,4,229049,"- San Antonio, TX: San Antonio International"
2008,5,248476,"- San Antonio, TX: San Antonio International"
2008,6,285704,"- San Antonio, TX: San Antonio International"
2008,7,286783,"- San Antonio, TX: San Antonio International"
2008,8,267961,"- San Antonio, TX: San Antonio International"
2008,9,205580,"- San Antonio, TX: San Antonio International"
2008,10,243678,"- San Antonio, TX: San Antonio International"
2008,11,219085,"- San Antonio, TX: San Antonio International"
2008,12,230158,"- San Antonio, TX: San Antonio International"
2009,1,190799,"- San Antonio, TX: San Antonio International"
2009,2,183304,"- San Antonio, TX: San Antonio International"
2009,3,240797,"- San Antonio, TX: San Antonio International"
2009,4,230096,"- San Antonio, TX: San Antonio International"
2009,5,216129,"- San Antonio, TX: San Antonio International"
2009,6,247135,"- San Antonio, TX: San Antonio International"
2009,7,259899,"- San Antonio, TX: San Antonio International"
2009,8,241077,"- San Antonio, TX: San Antonio International"
2009,9,203557,"- San Antonio, TX: San Antonio International"
2009,10,235548,"- San Antonio, TX: San Antonio International"
2009,11,217051,"- San Antonio, TX: San Antonio International"
2009,12,222441,"- San Antonio, TX: San Antonio International"
2010,1,194056,"- San Antonio, TX: San Antonio International"
2010,2,180581,"- San Antonio, TX: San Antonio International"
2010,3,243868,"- San Antonio, TX: San Antonio International"
2010,4,228973,"- San Antonio, TX: San Antonio International"
2010,5,233919,"- San Antonio, TX: San Antonio International"
2010,6,270060,"- San Antonio, TX: San Antonio International"
2010,7,282401,"- San Antonio, TX: San Antonio International"
2010,8,259847,"- San Antonio, TX: San Antonio International"
2010,9,209405,"- San Antonio, TX: San Antonio International"
2010,10,243278,"- San Antonio, TX: San Antonio International"
2010,11,233761,"- San Antonio, TX: San Antonio International"
2010,12,237667,"- San Antonio, TX: San Antonio International"
2011,1,210634,"- San Antonio, TX: San Antonio International"
2011,2,190959,"- San Antonio, TX: San Antonio International"
2011,3,258715,"- San Antonio, TX: San Antonio International"
2011,4,240318,"- San Antonio, TX: San Antonio International"
2011,5,257145,"- San Antonio, TX: San Antonio International"
2011,6,270385,"- San Antonio, TX: San Antonio International"
2011,7,280420,"- San Antonio, TX: San Antonio International"
2011,8,259929,"- San Antonio, TX: San Antonio International"
2011,9,221379,"- San Antonio, TX: San Antonio International"
2011,10,252525,"- San Antonio, TX: San Antonio International"
2011,11,243362,"- San Antonio, TX: San Antonio International"
2011,12,242004,"- San Antonio, TX: San Antonio International"
2012,1,214910,"- San Antonio, TX: San Antonio International"
2012,2,202757,"- San Antonio, TX: San Antonio International"
2012,3,259750,"- San Antonio, TX: San Antonio International"
2012,4,245573,"- San Antonio, TX: San Antonio International"
2012,5,249077,"- San Antonio, TX: San Antonio International"
2012,6,275180,"- San Antonio, TX: San Antonio International"
2012,7,291021,"- San Antonio, TX: San Antonio International"
2012,8,266035,"- San Antonio, TX: San Antonio International"
2012,9,214456,"- San Antonio, TX: San Antonio International"
2012,10,252479,"- San Antonio, TX: San Antonio International"
2012,11,249730,"- San Antonio, TX: San Antonio International"
2012,12,245411,"- San Antonio, TX: San Antonio International"
2013,1,219027,"- San Antonio, TX: San Antonio International"
2013,2,208020,"- San Antonio, TX: San Antonio International"
2013,3,262312,"- San Antonio, TX: San Antonio International"
2013,4,241280,"- San Antonio, TX: San Antonio International"
2013,5,254806,"- San Antonio, TX: San Antonio International"
2013,6,280907,"- San Antonio, TX: San Antonio International"
2013,7,287624,"- San Antonio, TX: San Antonio International"
2013,8,265636,"- San Antonio, TX: San Antonio International"
2013,9,232049,"- San Antonio, TX: San Antonio International"
2013,10,256466,"- San Antonio, TX: San Antonio International"
2013,11,248273,"- San Antonio, TX: San Antonio International"
2013,12,275270,"- San Antonio, TX: San Antonio International"
2014,1,222993,"- San Antonio, TX: San Antonio International"
2014,2,197654,"- San Antonio, TX: San Antonio International"
2014,3,261991,"- San Antonio, TX: San Antonio International"
2014,4,251365,"- San Antonio, TX: San Antonio International"
2014,5,261415,"- San Antonio, TX: San Antonio International"
2014,6,277107,"- San Antonio, TX: San Antonio International"
2014,7,305206,"- San Antonio, TX: San Antonio International"
2014,8,268482,"- San Antonio, TX: San Antonio International"
2014,9,232916,"- San Antonio, TX: San Antonio International"
2014,10,266641,"- San Antonio, TX: San Antonio International"
2014,11,243983,"- San Antonio, TX: San Antonio International"
2014,12,254546,"- San Antonio, TX: San Antonio International"
2015,1,215110,"- San Antonio, TX: San Antonio International"
2015,2,197396,"- San Antonio, TX: San Antonio International"
2015,3,264887,"- San Antonio, TX: San Antonio International"
2015,4,265439,"- San Antonio, TX: San Antonio International"
2015,5,274191,"- San Antonio, TX: San Antonio International"
2015,6,289447,"- San Antonio, TX: San Antonio International"
2015,7,301728,"- San Antonio, TX: San Antonio International"
2015,8,273925,"- San Antonio, TX: San Antonio International"
2015,9,229158,"- San Antonio, TX: San Antonio International"
2015,10,274422,"- San Antonio, TX: San Antonio International"
2015,11,263055,"- San Antonio, TX: San Antonio International"
2015,12,267413,"- San Antonio, TX: San Antonio International"
2016,1,232434,"- San Antonio, TX: San Antonio International"
2016,2,209149,"- San Antonio, TX: San Antonio International"
2016,3,267549,"- San Antonio, TX: San Antonio International"
2016,4,253665,"- San Antonio, TX: San Antonio International"
2016,5,285030,"- San Antonio, TX: San Antonio International"
2016,6,308163,"- San Antonio, TX: San Antonio International"
2016,7,311388,"- San Antonio, TX: San Antonio International"
2016,8,287351,"- San Antonio, TX: San Antonio International"
2016,9,247380,"- San Antonio, TX: San Antonio International"
2016,10,271795,"- San Antonio, TX: San Antonio International"
2016,11,271900,"- San Antonio, TX: San Antonio International"
2016,12,264465,"- San Antonio, TX: San Antonio International"
2017,1,236519,"- San Antonio, TX: San Antonio International"
2017,2,211435,"- San Antonio, TX: San Antonio International"
2017,3,281825,"- San Antonio, TX: San Antonio International"
2017,4,277084,"- San Antonio, TX: San Antonio International"
2017,5,288106,"- San Antonio, TX: San Antonio International"
2017,6,319651,"- San Antonio, TX: San Antonio International"
2017,7,336577,"- San Antonio, TX: San Antonio International"
2017,8,306912,"- San Antonio, TX: San Antonio International"
2017,9,259171,"- San Antonio, TX: San Antonio International"
2017,10,305480,"- San Antonio, TX: San Antonio International"
2017,11,303001,"- San Antonio, TX: San Antonio International"
2017,12,294309,"- San Antonio, TX: San Antonio International"
2018,1,265797,"- San Antonio, TX: San Antonio International"
2018,2,248315,"- San Antonio, TX: San Antonio International"
2018,3,331136,"- San Antonio, TX: San Antonio International"
2018,4,309493,"- San Antonio, TX: San Antonio International"
2018,5,321018,"- San Antonio, TX: San Antonio International"
2018,6,339444,"- San Antonio, TX: San Antonio International"
2018,7,372374,"- San Antonio, TX: San Antonio International"
2018,8,351234,"- San Antonio, TX: San Antonio International"
2018,9,305142,"- San Antonio, TX: San Antonio International"
2018,10,353818,"- San Antonio, TX: San Antonio International"
2018,11,342544,"- San Antonio, TX: San Antonio International"
2018,12,334466,"- San Antonio, TX: San Antonio International"
2019,1,290930,"- San Antonio, TX: San Antonio International"
2019,2,265950,"- San Antonio, TX: San Antonio International"
2019,3,360549,"- San Antonio, TX: San Antonio International"
2019,4,337995,"- San Antonio, TX: San Antonio International"
2019,5,354819,"- San Antonio, TX: San Antonio International"
2019,6,379303,"- San Antonio, TX: San Antonio International"
2019,7,392133,"- San Antonio, TX: San Antonio International"
2019,8,354665,"- San Antonio, TX: San Antonio International"
2019,9,319222,"- San Antonio, TX: San Antonio International"
2019,10,352988,"- San Antonio, TX: San Antonio International"
2019,11,336410,"- San Antonio, TX: San Antonio International"
2019,12,351509,"- San Antonio, TX: San Antonio International"
2020,1,288954,"- San Antonio, TX: San Antonio International"
2020,2,256541,"- San Antonio, TX: San Antonio International"
2020,3,151420,"- San Antonio, TX: San Antonio International"
2020,4,12441,"- San Antonio, TX: San Antonio International"
2020,5,42015,"- San Antonio, TX: San Antonio International"
2020,6,67198,"- San Antonio, TX: San Antonio International"
2020,7,74143,"- San Antonio, TX: San Antonio International"
2020,8,96172,"- San Antonio, TX: San Antonio International"
2020,9,97432,"- San Antonio, TX: San Antonio International"
2020,10,117407,"- San Antonio, TX: San Antonio International"
2020,11,118762,"- San Antonio, TX: San Antonio International"
2020,12,125915,"- San Antonio, TX: San Antonio International"
2021,1,97710,"- San Antonio, TX: San Antonio International"
