area_fips,countyname,stateabr,total_emp,private_emp,bev_emp,year,month
48201,Harris County TX,TX,2285532,2008407,3047,2017,10
48201,Harris County TX,TX,2296055,2017410,3070,2017,11
48201,Harris County TX,TX,2298852,2019577,3044,2017,12
48201,Harris County TX,TX,2255384,1981249,3039,2018,1
48201,Harris County TX,TX,2281201,2001551,3052,2018,2
48201,Harris County TX,TX,2291917,2011932,3077,2018,3
48201,Harris County TX,TX,2294573,2014313,3111,2018,4
48201,Harris County TX,TX,2305144,2024186,3105,2018,5
48201,Harris County TX,TX,2311644,2037320,3175,2018,6
48201,Harris County TX,TX,2301199,2038279,3257,2018,7
48201,Harris County TX,TX,2309174,2047082,3264,2018,8
48201,Harris County TX,TX,2309462,2037685,3264,2018,9
48201,Harris County TX,TX,2333134,2055597,3254,2018,10
48201,Harris County TX,TX,2343166,2064137,3248,2018,11
48201,Harris County TX,TX,2348474,2068804,3241,2018,12
48201,Harris County TX,TX,2311821,2036251,3236,2019,1
48201,Harris County TX,TX,2333670,2053886,3226,2019,2
48201,Harris County TX,TX,2336138,2056195,3302,2019,3
48201,Harris County TX,TX,2340065,2059946,.s,2019,4
48201,Harris County TX,TX,2351072,2070366,.s,2019,5
48201,Harris County TX,TX,2354990,2079608,.s,2019,6
48201,Harris County TX,TX,2344839,2079377,.s,2019,7
48201,Harris County TX,TX,2354257,2086244,.s,2019,8
48201,Harris County TX,TX,2353685,2077951,.s,2019,9
48201,Harris County TX,TX,2370480,2087978,.s,2019,10
48201,Harris County TX,TX,2381756,2096941,.s,2019,11
48201,Harris County TX,TX,2376913,2091553,.s,2019,12
48209,Hays County TX,TX,54377,42340,75,2013,1
48209,Hays County TX,TX,54306,42380,78,2013,2
48209,Hays County TX,TX,54519,42505,76,2013,3
48209,Hays County TX,TX,54760,42776,77,2013,4
48209,Hays County TX,TX,55345,43273,82,2013,5
48209,Hays County TX,TX,54586,43375,79,2013,6
48209,Hays County TX,TX,53713,43276,75,2013,7
48209,Hays County TX,TX,54227,43754,89,2013,8
48209,Hays County TX,TX,55587,43983,96,2013,9
48209,Hays County TX,TX,56328,44355,95,2013,10
48209,Hays County TX,TX,57971,45802,78,2013,11
48209,Hays County TX,TX,57847,45715,70,2013,12
48209,Hays County TX,TX,57066,44806,84,2014,1
48209,Hays County TX,TX,56914,44803,94,2014,2
48209,Hays County TX,TX,57265,45081,100,2014,3
48209,Hays County TX,TX,57139,44944,108,2014,4
48209,Hays County TX,TX,57442,45200,106,2014,5
48209,Hays County TX,TX,56985,45602,102,2014,6
48209,Hays County TX,TX,56447,45596,110,2014,7
48209,Hays County TX,TX,57059,46392,109,2014,8
48209,Hays County TX,TX,58274,46425,110,2014,9
48209,Hays County TX,TX,59094,46831,114,2014,10
48209,Hays County TX,TX,60271,47867,112,2014,11
48209,Hays County TX,TX,60230,47783,112,2014,12
48209,Hays County TX,TX,58950,46475,107,2015,1
48209,Hays County TX,TX,59611,47192,109,2015,2
48209,Hays County TX,TX,60073,47571,109,2015,3
48209,Hays County TX,TX,60371,47833,114,2015,4
48209,Hays County TX,TX,60341,47788,112,2015,5
48209,Hays County TX,TX,59875,48133,113,2015,6
48209,Hays County TX,TX,59520,48465,123,2015,7
48209,Hays County TX,TX,59631,48506,128,2015,8
48209,Hays County TX,TX,61200,48854,126,2015,9
48209,Hays County TX,TX,61927,49196,129,2015,10
48209,Hays County TX,TX,62918,50079,133,2015,11
48209,Hays County TX,TX,63436,50568,138,2015,12
48209,Hays County TX,TX,61722,48809,134,2016,1
48209,Hays County TX,TX,62470,49613,134,2016,2
48209,Hays County TX,TX,62857,49904,170,2016,3
48209,Hays County TX,TX,63547,50570,196,2016,4
48209,Hays County TX,TX,63671,50692,217,2016,5
48209,Hays County TX,TX,62567,50393,204,2016,6
48209,Hays County TX,TX,62926,51438,203,2016,7
48209,Hays County TX,TX,62967,51571,215,2016,8
48209,Hays County TX,TX,64778,51907,204,2016,9
48209,Hays County TX,TX,65476,52216,211,2016,10
48209,Hays County TX,TX,66689,53331,209,2016,11
48209,Hays County TX,TX,66713,53360,203,2016,12
48209,Hays County TX,TX,64954,51593,236,2017,1
48209,Hays County TX,TX,65700,52347,252,2017,2
48209,Hays County TX,TX,66374,52952,276,2017,3
48209,Hays County TX,TX,66604,53187,262,2017,4
48209,Hays County TX,TX,67047,53553,263,2017,5
48209,Hays County TX,TX,66234,53538,277,2017,6
48209,Hays County TX,TX,65611,53671,274,2017,7
48209,Hays County TX,TX,65778,53996,283,2017,8
48209,Hays County TX,TX,67032,54059,284,2017,9
48209,Hays County TX,TX,68930,55205,279,2017,10
48209,Hays County TX,TX,70299,56543,285,2017,11
48209,Hays County TX,TX,70087,56419,286,2017,12
48209,Hays County TX,TX,68628,55202,331,2018,1
48209,Hays County TX,TX,69693,55896,332,2018,2
48209,Hays County TX,TX,69764,55816,361,2018,3
48209,Hays County TX,TX,70247,56275,364,2018,4
48209,Hays County TX,TX,70402,56384,385,2018,5
48209,Hays County TX,TX,69084,56362,391,2018,6
48209,Hays County TX,TX,68585,56267,400,2018,7
48209,Hays County TX,TX,68597,56259,389,2018,8
48209,Hays County TX,TX,69965,56332,385,2018,9
48209,Hays County TX,TX,71525,57338,400,2018,10
48209,Hays County TX,TX,72991,58799,395,2018,11
48209,Hays County TX,TX,72950,58739,393,2018,12
48209,Hays County TX,TX,71404,57473,353,2019,1
48209,Hays County TX,TX,72447,58214,361,2019,2
48209,Hays County TX,TX,73104,58685,380,2019,3
48209,Hays County TX,TX,72934,58625,396,2019,4
48209,Hays County TX,TX,73072,58768,402,2019,5
48209,Hays County TX,TX,71798,58784,406,2019,6
48209,Hays County TX,TX,72326,59627,410,2019,7
48209,Hays County TX,TX,72613,59620,420,2019,8
48209,Hays County TX,TX,73178,59902,410,2019,9
48209,Hays County TX,TX,75141,60532,424,2019,10
48209,Hays County TX,TX,76252,61627,420,2019,11
48209,Hays County TX,TX,76188,61396,430,2019,12
48259,Kendall County TX,TX,11558,9863,12,2013,1
48259,Kendall County TX,TX,11686,10005,12,2013,2
48259,Kendall County TX,TX,11798,10100,12,2013,3
48259,Kendall County TX,TX,11954,10256,12,2013,4
48259,Kendall County TX,TX,12088,10380,12,2013,5
48259,Kendall County TX,TX,12231,10517,12,2013,6
48259,Kendall County TX,TX,12170,10480,12,2013,7
48259,Kendall County TX,TX,12156,10477,12,2013,8
48259,Kendall County TX,TX,12161,10466,12,2013,9
48259,Kendall County TX,TX,12293,10598,12,2013,10
48259,Kendall County TX,TX,12449,10711,12,2013,11
48259,Kendall County TX,TX,12428,10714,12,2013,12
48259,Kendall County TX,TX,12031,10337,12,2014,1
48259,Kendall County TX,TX,12240,10525,13,2014,2
48259,Kendall County TX,TX,12447,10710,13,2014,3
48259,Kendall County TX,TX,12525,10794,17,2014,4
48259,Kendall County TX,TX,12656,10931,18,2014,5
48259,Kendall County TX,TX,12760,11017,21,2014,6
48259,Kendall County TX,TX,12688,10983,21,2014,7
48259,Kendall County TX,TX,12711,11007,21,2014,8
48259,Kendall County TX,TX,12687,10961,19,2014,9
48259,Kendall County TX,TX,12987,11275,23,2014,10
48259,Kendall County TX,TX,13148,11369,26,2014,11
48259,Kendall County TX,TX,13142,11423,26,2014,12
48259,Kendall County TX,TX,13392,11687,29,2015,1
48259,Kendall County TX,TX,13461,11763,29,2015,2
48259,Kendall County TX,TX,13593,11866,30,2015,3
48259,Kendall County TX,TX,13737,12025,29,2015,4
48259,Kendall County TX,TX,13866,12144,29,2015,5
48259,Kendall County TX,TX,14122,12376,30,2015,6
48259,Kendall County TX,TX,14176,12462,28,2015,7
48259,Kendall County TX,TX,14263,12551,30,2015,8
48259,Kendall County TX,TX,14264,12536,31,2015,9
48259,Kendall County TX,TX,14338,12610,33,2015,10
48259,Kendall County TX,TX,14479,12704,35,2015,11
48259,Kendall County TX,TX,14559,12814,34,2015,12
48259,Kendall County TX,TX,14151,12428,30,2016,1
48259,Kendall County TX,TX,14312,12583,30,2016,2
48259,Kendall County TX,TX,14351,12603,30,2016,3
48259,Kendall County TX,TX,14638,12899,33,2016,4
48259,Kendall County TX,TX,14885,13118,32,2016,5
48259,Kendall County TX,TX,14983,13200,32,2016,6
48259,Kendall County TX,TX,14916,13146,31,2016,7
48259,Kendall County TX,TX,14917,13149,28,2016,8
48259,Kendall County TX,TX,14784,13031,29,2016,9
48259,Kendall County TX,TX,14712,12968,27,2016,10
48259,Kendall County TX,TX,14924,13112,29,2016,11
48259,Kendall County TX,TX,14904,13138,29,2016,12
48259,Kendall County TX,TX,14818,13096,28,2017,1
48259,Kendall County TX,TX,15031,13300,25,2017,2
48259,Kendall County TX,TX,15160,13399,29,2017,3
48259,Kendall County TX,TX,15124,13376,16,2017,4
48259,Kendall County TX,TX,15467,13698,29,2017,5
48259,Kendall County TX,TX,15655,13859,33,2017,6
48259,Kendall County TX,TX,15570,13812,30,2017,7
48259,Kendall County TX,TX,15626,13882,28,2017,8
48259,Kendall County TX,TX,15526,13795,27,2017,9
48259,Kendall County TX,TX,15843,14097,27,2017,10
48259,Kendall County TX,TX,16001,14208,29,2017,11
48259,Kendall County TX,TX,16029,14250,30,2017,12
48259,Kendall County TX,TX,15723,13955,28,2018,1
48259,Kendall County TX,TX,15747,13987,28,2018,2
48259,Kendall County TX,TX,15810,14004,27,2018,3
48259,Kendall County TX,TX,16052,14249,27,2018,4
48259,Kendall County TX,TX,16392,14551,26,2018,5
48259,Kendall County TX,TX,16477,14633,27,2018,6
48259,Kendall County TX,TX,16427,14555,31,2018,7
48259,Kendall County TX,TX,16388,14511,31,2018,8
48259,Kendall County TX,TX,16235,14354,28,2018,9
48259,Kendall County TX,TX,16463,14507,32,2018,10
48259,Kendall County TX,TX,16784,14767,30,2018,11
48259,Kendall County TX,TX,16636,14654,31,2018,12
48259,Kendall County TX,TX,17056,14878,25,2019,1
48259,Kendall County TX,TX,17105,14943,28,2019,2
48259,Kendall County TX,TX,17224,14984,27,2019,3
48259,Kendall County TX,TX,17364,15131,28,2019,4
48259,Kendall County TX,TX,17556,15316,28,2019,5
48259,Kendall County TX,TX,17682,15426,34,2019,6
48259,Kendall County TX,TX,17545,15489,35,2019,7
48259,Kendall County TX,TX,17627,15554,33,2019,8
48259,Kendall County TX,TX,17753,15522,32,2019,9
48259,Kendall County TX,TX,17884,15560,36,2019,10
48259,Kendall County TX,TX,17971,15570,34,2019,11
48259,Kendall County TX,TX,17948,15588,34,2019,12
48439,Tarrant County TX,TX,782338,677030,.s,2013,1
48439,Tarrant County TX,TX,793863,686692,.s,2013,2
48439,Tarrant County TX,TX,798753,690921,.s,2013,3
48439,Tarrant County TX,TX,802632,694987,.s,2013,4
48439,Tarrant County TX,TX,808803,700500,.s,2013,5
48439,Tarrant County TX,TX,812221,704652,.s,2013,6
48439,Tarrant County TX,TX,806569,702905,.s,2013,7
48439,Tarrant County TX,TX,810123,707789,.s,2013,8
48439,Tarrant County TX,TX,813680,707428,.s,2013,9
48439,Tarrant County TX,TX,812386,704692,.s,2013,10
48439,Tarrant County TX,TX,818315,709971,.s,2013,11
48439,Tarrant County TX,TX,820876,712114,.s,2013,12
48439,Tarrant County TX,TX,801258,695360,.s,2014,1
48439,Tarrant County TX,TX,807105,699541,.s,2014,2
48439,Tarrant County TX,TX,813268,704717,.s,2014,3
48439,Tarrant County TX,TX,817779,709856,.s,2014,4
48439,Tarrant County TX,TX,824045,715183,.s,2014,5
48439,Tarrant County TX,TX,828113,720403,.s,2014,6
48439,Tarrant County TX,TX,819403,717011,.s,2014,7
48439,Tarrant County TX,TX,822412,720927,.s,2014,8
48439,Tarrant County TX,TX,826248,719906,.s,2014,9
48439,Tarrant County TX,TX,831781,722531,.s,2014,10
48439,Tarrant County TX,TX,837075,727166,.s,2014,11
48439,Tarrant County TX,TX,843493,733318,.s,2014,12
48439,Tarrant County TX,TX,821264,713198,.s,2015,1
48439,Tarrant County TX,TX,825535,715955,.s,2015,2
48439,Tarrant County TX,TX,827610,717723,.s,2015,3
48439,Tarrant County TX,TX,835455,725461,.s,2015,4
48439,Tarrant County TX,TX,842681,731797,.s,2015,5
48439,Tarrant County TX,TX,845119,736084,.s,2015,6
48439,Tarrant County TX,TX,840444,736121,.s,2015,7
48439,Tarrant County TX,TX,842530,739571,.s,2015,8
48439,Tarrant County TX,TX,844824,737442,.s,2015,9
48439,Tarrant County TX,TX,850212,739551,.s,2015,10
48439,Tarrant County TX,TX,853070,741209,.s,2015,11
48439,Tarrant County TX,TX,858373,746150,.s,2015,12
48439,Tarrant County TX,TX,837060,727139,.s,2016,1
48439,Tarrant County TX,TX,841901,730676,.s,2016,2
48439,Tarrant County TX,TX,843300,731568,.s,2016,3
48439,Tarrant County TX,TX,851410,739392,.s,2016,4
48439,Tarrant County TX,TX,855826,742866,.s,2016,5
48439,Tarrant County TX,TX,857980,746800,.s,2016,6
48439,Tarrant County TX,TX,853646,748761,.s,2016,7
48439,Tarrant County TX,TX,856247,751462,.s,2016,8
48439,Tarrant County TX,TX,861933,751570,.s,2016,9
48439,Tarrant County TX,TX,863240,751604,.s,2016,10
48439,Tarrant County TX,TX,871792,759285,.s,2016,11
48439,Tarrant County TX,TX,874738,761548,.s,2016,12
48439,Tarrant County TX,TX,855406,744188,.s,2017,1
48439,Tarrant County TX,TX,859421,745944,.s,2017,2
48439,Tarrant County TX,TX,863852,749389,.s,2017,3
48439,Tarrant County TX,TX,866854,753144,.s,2017,4
48439,Tarrant County TX,TX,871454,757142,.s,2017,5
48439,Tarrant County TX,TX,877959,765688,.s,2017,6
48439,Tarrant County TX,TX,870479,764941,.s,2017,7
48439,Tarrant County TX,TX,876647,769473,.s,2017,8
48439,Tarrant County TX,TX,878507,768021,.s,2017,9
48439,Tarrant County TX,TX,883378,768928,.s,2017,10
48439,Tarrant County TX,TX,890798,775463,.s,2017,11
48439,Tarrant County TX,TX,891649,777317,.s,2017,12
48439,Tarrant County TX,TX,878505,765369,.s,2018,1
48439,Tarrant County TX,TX,884884,769665,.s,2018,2
48439,Tarrant County TX,TX,887962,771918,.s,2018,3
48439,Tarrant County TX,TX,891567,776645,.s,2018,4
48439,Tarrant County TX,TX,897931,782301,.s,2018,5
48439,Tarrant County TX,TX,902291,788941,.s,2018,6
48439,Tarrant County TX,TX,894312,788032,.s,2018,7
48439,Tarrant County TX,TX,901888,792509,.s,2018,8
48439,Tarrant County TX,TX,900859,789985,.s,2018,9
48439,Tarrant County TX,TX,907224,793022,.s,2018,10
48439,Tarrant County TX,TX,912620,797931,.s,2018,11
48439,Tarrant County TX,TX,915807,801897,.s,2018,12
48439,Tarrant County TX,TX,903478,792658,.s,2019,1
48439,Tarrant County TX,TX,909252,796658,.s,2019,2
48439,Tarrant County TX,TX,911024,797450,.s,2019,3
48439,Tarrant County TX,TX,912161,800040,.s,2019,4
48439,Tarrant County TX,TX,918194,804809,.s,2019,5
48439,Tarrant County TX,TX,921986,810939,.s,2019,6
48439,Tarrant County TX,TX,917105,812185,.s,2019,7
48439,Tarrant County TX,TX,925158,816721,.s,2019,8
48439,Tarrant County TX,TX,924447,814717,.s,2019,9
48439,Tarrant County TX,TX,930948,817854,.s,2019,10
48439,Tarrant County TX,TX,944041,830506,.s,2019,11
48439,Tarrant County TX,TX,944612,831764,.s,2019,12
48453,Travis County TX,TX,607305,485946,700,2013,1
48453,Travis County TX,TX,614902,491849,704,2013,2
48453,Travis County TX,TX,620203,496326,701,2013,3
48453,Travis County TX,TX,625246,500698,729,2013,4
48453,Travis County TX,TX,628602,504098,735,2013,5
48453,Travis County TX,TX,632985,508088,746,2013,6
48453,Travis County TX,TX,626229,508272,769,2013,7
48453,Travis County TX,TX,630309,511984,781,2013,8
48453,Travis County TX,TX,632730,512765,787,2013,9
48453,Travis County TX,TX,635682,514865,798,2013,10
48453,Travis County TX,TX,642450,519551,791,2013,11
48453,Travis County TX,TX,642045,520416,780,2013,12
48453,Travis County TX,TX,633951,512658,772,2014,1
48453,Travis County TX,TX,641925,519255,798,2014,2
48453,Travis County TX,TX,647935,524392,795,2014,3
48453,Travis County TX,TX,652450,529617,842,2014,4
48453,Travis County TX,TX,655654,532629,869,2014,5
48453,Travis County TX,TX,659840,536602,865,2014,6
48453,Travis County TX,TX,652182,536616,893,2014,7
48453,Travis County TX,TX,655276,539206,908,2014,8
48453,Travis County TX,TX,659195,538780,895,2014,9
48453,Travis County TX,TX,665033,542984,938,2014,10
48453,Travis County TX,TX,669531,546822,936,2014,11
48453,Travis County TX,TX,670691,548118,948,2014,12
48453,Travis County TX,TX,664479,542126,870,2015,1
48453,Travis County TX,TX,671258,547988,883,2015,2
48453,Travis County TX,TX,676654,552497,901,2015,3
48453,Travis County TX,TX,681411,557156,922,2015,4
48453,Travis County TX,TX,685902,561843,936,2015,5
48453,Travis County TX,TX,691811,567275,964,2015,6
48453,Travis County TX,TX,685813,568704,984,2015,7
48453,Travis County TX,TX,689175,571995,980,2015,8
48453,Travis County TX,TX,693376,571617,993,2015,9
48453,Travis County TX,TX,698783,575862,1006,2015,10
48453,Travis County TX,TX,702512,579352,1009,2015,11
48453,Travis County TX,TX,703627,580564,1002,2015,12
48453,Travis County TX,TX,687939,564953,1011,2016,1
48453,Travis County TX,TX,695034,571247,1046,2016,2
48453,Travis County TX,TX,697740,572541,981,2016,3
48453,Travis County TX,TX,702334,577459,1081,2016,4
48453,Travis County TX,TX,704036,578552,1121,2016,5
48453,Travis County TX,TX,708280,582058,1128,2016,6
48453,Travis County TX,TX,704822,585664,1182,2016,7
48453,Travis County TX,TX,706989,588065,1198,2016,8
48453,Travis County TX,TX,711405,588305,1191,2016,9
48453,Travis County TX,TX,715204,591205,1199,2016,10
48453,Travis County TX,TX,718212,593033,1192,2016,11
48453,Travis County TX,TX,717740,592621,1192,2016,12
48453,Travis County TX,TX,708209,582930,1184,2017,1
48453,Travis County TX,TX,715335,588942,1215,2017,2
48453,Travis County TX,TX,718612,591698,1240,2017,3
48453,Travis County TX,TX,722253,595646,1257,2017,4
48453,Travis County TX,TX,726073,599371,1279,2017,5
48453,Travis County TX,TX,729744,602638,1317,2017,6
48453,Travis County TX,TX,724853,604285,1342,2017,7
48453,Travis County TX,TX,726062,605981,1370,2017,8
48453,Travis County TX,TX,728835,605536,1424,2017,9
48453,Travis County TX,TX,734788,610033,1402,2017,10
48453,Travis County TX,TX,737224,612590,1407,2017,11
48453,Travis County TX,TX,738571,614111,1419,2017,12
48453,Travis County TX,TX,728745,603845,1386,2018,1
48453,Travis County TX,TX,737229,611116,1453,2018,2
48453,Travis County TX,TX,740799,613980,1426,2018,3
48453,Travis County TX,TX,743267,616864,1475,2018,4
48453,Travis County TX,TX,747857,620752,1522,2018,5
48453,Travis County TX,TX,754880,626421,1521,2018,6
48453,Travis County TX,TX,748939,627287,1528,2018,7
48453,Travis County TX,TX,753188,630718,1519,2018,8
48453,Travis County TX,TX,753708,628455,1510,2018,9
48453,Travis County TX,TX,761145,635124,1521,2018,10
48453,Travis County TX,TX,764607,639036,1527,2018,11
48453,Travis County TX,TX,764818,639289,1519,2018,12
48453,Travis County TX,TX,757902,630870,1514,2019,1
48453,Travis County TX,TX,767022,638447,1552,2019,2
48453,Travis County TX,TX,769378,640496,1570,2019,3
48453,Travis County TX,TX,773997,644624,.s,2019,4
48453,Travis County TX,TX,776741,646811,.s,2019,5
48453,Travis County TX,TX,782081,651355,.s,2019,6
48453,Travis County TX,TX,778316,654404,.s,2019,7
48453,Travis County TX,TX,782613,657319,.s,2019,8
48453,Travis County TX,TX,782738,655736,.s,2019,9
48453,Travis County TX,TX,791252,662370,.s,2019,10
48453,Travis County TX,TX,797250,667835,.s,2019,11
48453,Travis County TX,TX,797903,668679,.s,2019,12
49035,Salt Lake County UT,UT,591687,503522,518,2013,1
49035,Salt Lake County UT,UT,595266,506644,506,2013,2
49035,Salt Lake County UT,UT,598709,510211,521,2013,3
49035,Salt Lake County UT,UT,606014,515771,500,2013,4
49035,Salt Lake County UT,UT,607782,516628,514,2013,5
49035,Salt Lake County UT,UT,609650,517997,521,2013,6
49035,Salt Lake County UT,UT,606443,518798,528,2013,7
49035,Salt Lake County UT,UT,609636,522537,551,2013,8
49035,Salt Lake County UT,UT,611248,520061,535,2013,9
49035,Salt Lake County UT,UT,618583,525559,525,2013,10
49035,Salt Lake County UT,UT,624442,532014,511,2013,11
49035,Salt Lake County UT,UT,625879,533360,502,2013,12
49035,Salt Lake County UT,UT,610647,518048,453,2014,1
49035,Salt Lake County UT,UT,612612,519669,458,2014,2
49035,Salt Lake County UT,UT,615166,522059,459,2014,3
49035,Salt Lake County UT,UT,619318,524823,463,2014,4
49035,Salt Lake County UT,UT,621578,526115,479,2014,5
49035,Salt Lake County UT,UT,624879,528934,452,2014,6
49035,Salt Lake County UT,UT,618249,527994,500,2014,7
49035,Salt Lake County UT,UT,623568,534211,495,2014,8
49035,Salt Lake County UT,UT,627117,533997,479,2014,9
49035,Salt Lake County UT,UT,631877,538166,.s,2014,10
49035,Salt Lake County UT,UT,637364,543665,.s,2014,11
49035,Salt Lake County UT,UT,639955,546025,.s,2014,12
49035,Salt Lake County UT,UT,628471,535621,.s,2015,1
49035,Salt Lake County UT,UT,631140,537884,.s,2015,2
49035,Salt Lake County UT,UT,635593,541755,.s,2015,3
49035,Salt Lake County UT,UT,638342,543196,.s,2015,4
49035,Salt Lake County UT,UT,642281,546323,.s,2015,5
49035,Salt Lake County UT,UT,644900,549499,.s,2015,6
49035,Salt Lake County UT,UT,644536,552281,.s,2015,7
49035,Salt Lake County UT,UT,647442,556586,.s,2015,8
49035,Salt Lake County UT,UT,650259,555250,.s,2015,9
49035,Salt Lake County UT,UT,656120,559825,.s,2015,10
49035,Salt Lake County UT,UT,660525,564589,.s,2015,11
49035,Salt Lake County UT,UT,663566,567227,.s,2015,12
49035,Salt Lake County UT,UT,651547,556666,.s,2016,1
49035,Salt Lake County UT,UT,655961,560272,.s,2016,2
49035,Salt Lake County UT,UT,659431,563233,.s,2016,3
49035,Salt Lake County UT,UT,663080,565085,608,2016,4
49035,Salt Lake County UT,UT,665793,567075,622,2016,5
49035,Salt Lake County UT,UT,668249,569677,637,2016,6
49035,Salt Lake County UT,UT,669735,575558,653,2016,7
49035,Salt Lake County UT,UT,672040,579252,665,2016,8
49035,Salt Lake County UT,UT,675924,578106,681,2016,9
49035,Salt Lake County UT,UT,678063,578994,642,2016,10
49035,Salt Lake County UT,UT,680687,582035,656,2016,11
49035,Salt Lake County UT,UT,681257,582447,647,2016,12
49035,Salt Lake County UT,UT,670486,572531,646,2017,1
49035,Salt Lake County UT,UT,673504,574985,661,2017,2
49035,Salt Lake County UT,UT,676112,577469,669,2017,3
49035,Salt Lake County UT,UT,678457,578493,647,2017,4
49035,Salt Lake County UT,UT,682084,580913,671,2017,5
49035,Salt Lake County UT,UT,686042,585693,673,2017,6
49035,Salt Lake County UT,UT,681377,586562,696,2017,7
49035,Salt Lake County UT,UT,685124,590444,706,2017,8
49035,Salt Lake County UT,UT,688021,589094,700,2017,9
49035,Salt Lake County UT,UT,692551,592222,695,2017,10
49035,Salt Lake County UT,UT,698168,598009,687,2017,11
49035,Salt Lake County UT,UT,701190,600547,696,2017,12
49035,Salt Lake County UT,UT,684131,585424,662,2018,1
49035,Salt Lake County UT,UT,689578,590513,697,2018,2
49035,Salt Lake County UT,UT,691188,592170,709,2018,3
49035,Salt Lake County UT,UT,695211,594284,691,2018,4
49035,Salt Lake County UT,UT,698422,596996,698,2018,5
49035,Salt Lake County UT,UT,704097,600989,720,2018,6
49035,Salt Lake County UT,UT,701277,604380,726,2018,7
49035,Salt Lake County UT,UT,704586,609254,725,2018,8
49035,Salt Lake County UT,UT,707175,607522,718,2018,9
49035,Salt Lake County UT,UT,710862,610736,.s,2018,10
49035,Salt Lake County UT,UT,717100,617280,.s,2018,11
49035,Salt Lake County UT,UT,717781,618067,.s,2018,12
49035,Salt Lake County UT,UT,703891,604467,.s,2019,1
49035,Salt Lake County UT,UT,707107,607207,.s,2019,2
49035,Salt Lake County UT,UT,709418,609334,.s,2019,3
49035,Salt Lake County UT,UT,717161,613055,.s,2019,4
49035,Salt Lake County UT,UT,720270,615361,.s,2019,5
49035,Salt Lake County UT,UT,721550,619061,.s,2019,6
49035,Salt Lake County UT,UT,718037,620426,.s,2019,7
49035,Salt Lake County UT,UT,723792,626418,.s,2019,8
49035,Salt Lake County UT,UT,725160,623335,.s,2019,9
49035,Salt Lake County UT,UT,730920,628005,.s,2019,10
49035,Salt Lake County UT,UT,735445,633032,.s,2019,11
49035,Salt Lake County UT,UT,734759,632502,.s,2019,12
51013,Arlington County VA,VA,163435,121670,.s,2013,1
51013,Arlington County VA,VA,163637,121663,.s,2013,2
51013,Arlington County VA,VA,164231,122156,.s,2013,3
51013,Arlington County VA,VA,166293,124236,.s,2013,4
51013,Arlington County VA,VA,166739,124670,.s,2013,5
51013,Arlington County VA,VA,167123,125119,.s,2013,6
51013,Arlington County VA,VA,165707,124807,.s,2013,7
51013,Arlington County VA,VA,165126,124215,.s,2013,8
51013,Arlington County VA,VA,163922,123206,.s,2013,9
51013,Arlington County VA,VA,164197,123728,.s,2013,10
51013,Arlington County VA,VA,165062,124437,.s,2013,11
51013,Arlington County VA,VA,165056,124456,.s,2013,12
51013,Arlington County VA,VA,162863,122397,3,2014,1
51013,Arlington County VA,VA,162665,122784,3,2014,2
51013,Arlington County VA,VA,162913,123119,4,2014,3
51013,Arlington County VA,VA,164165,124234,3,2014,4
51013,Arlington County VA,VA,164970,124961,4,2014,5
51013,Arlington County VA,VA,165381,125569,4,2014,6
51013,Arlington County VA,VA,165337,125655,4,2014,7
51013,Arlington County VA,VA,165332,125522,4,2014,8
51013,Arlington County VA,VA,164913,125014,4,2014,9
51013,Arlington County VA,VA,164927,125199,4,2014,10
51013,Arlington County VA,VA,165363,125936,4,2014,11
51013,Arlington County VA,VA,166086,126616,4,2014,12
51013,Arlington County VA,VA,165628,126229,4,2015,1
51013,Arlington County VA,VA,165816,126449,5,2015,2
51013,Arlington County VA,VA,165694,126386,5,2015,3
51013,Arlington County VA,VA,168239,128756,5,2015,4
51013,Arlington County VA,VA,170131,130402,5,2015,5
51013,Arlington County VA,VA,171131,131286,6,2015,6
51013,Arlington County VA,VA,172197,132642,7,2015,7
51013,Arlington County VA,VA,172093,132515,8,2015,8
51013,Arlington County VA,VA,171549,131866,11,2015,9
51013,Arlington County VA,VA,172773,133076,.s,2015,10
51013,Arlington County VA,VA,173763,133977,.s,2015,11
51013,Arlington County VA,VA,174057,134307,.s,2015,12
51013,Arlington County VA,VA,169892,130373,.s,2016,1
51013,Arlington County VA,VA,170456,130871,.s,2016,2
51013,Arlington County VA,VA,170305,130817,.s,2016,3
51013,Arlington County VA,VA,172201,132621,.s,2016,4
51013,Arlington County VA,VA,172857,133216,.s,2016,5
51013,Arlington County VA,VA,174041,134102,.s,2016,6
51013,Arlington County VA,VA,174822,135115,.s,2016,7
51013,Arlington County VA,VA,174523,134727,.s,2016,8
51013,Arlington County VA,VA,173512,133531,.s,2016,9
51013,Arlington County VA,VA,173496,133697,40,2016,10
51013,Arlington County VA,VA,174037,134046,36,2016,11
51013,Arlington County VA,VA,174512,134361,34,2016,12
51013,Arlington County VA,VA,173046,133098,36,2017,1
51013,Arlington County VA,VA,173531,133650,38,2017,2
51013,Arlington County VA,VA,174357,134518,36,2017,3
51013,Arlington County VA,VA,176288,136377,36,2017,4
51013,Arlington County VA,VA,177511,137660,39,2017,5
51013,Arlington County VA,VA,179261,139141,41,2017,6
51013,Arlington County VA,VA,178311,138564,40,2017,7
51013,Arlington County VA,VA,178041,138329,44,2017,8
51013,Arlington County VA,VA,176547,136676,40,2017,9
51013,Arlington County VA,VA,176702,137060,39,2017,10
