Popularity,date,Monthly Listeners,artist
84.0,2022-01-17,29714634,Giveon
84.0,2022-01-18,29703144,Giveon
84.0,2022-01-19,29703144,Giveon
84.0,2022-01-20,29703144,Giveon
84.0,2022-01-21,29647097,Giveon
84.0,2022-01-22,29562064,Giveon
84.0,2022-01-23,29527622,Giveon
84.0,2022-01-24,29621221,Giveon
84.0,2022-01-25,29621221,Giveon
84.0,2022-01-26,29570340,Giveon
84.0,2022-01-27,29492814,Giveon
84.0,2022-01-28,29266276,Giveon
84.0,2022-01-29,29002467,Giveon
84.0,2022-01-30,29002467,Giveon
84.0,2022-01-31,28971701,Giveon
84.0,2022-02-01,28859001,Giveon
84.0,2022-02-02,28859001,Giveon
84.0,2022-02-03,28734504,Giveon
84.0,2022-02-04,28686183,Giveon
84.0,2022-02-05,28645226,Giveon
84.0,2022-02-06,28645226,Giveon
84.0,2022-02-07,28538432,Giveon
84.0,2022-02-08,28489099,Giveon
84.0,2022-02-09,28489099,Giveon
84.0,2022-02-10,28396459,Giveon
84.0,2022-02-11,28396459,Giveon
84.0,2022-02-12,28396459,Giveon
84.0,2022-02-13,28251710,Giveon
84.0,2022-02-14,28214181,Giveon
84.0,2022-02-15,28214181,Giveon
84.0,2022-02-16,28164104,Giveon
84.0,2022-02-17,28150237,Giveon
84.0,2022-02-18,28122850,Giveon
84.0,2022-02-19,28094736,Giveon
83.0,2022-02-20,28064907,Giveon
83.0,2022-02-21,28027261,Giveon
83.0,2022-02-22,27971044,Giveon
83.0,2022-02-23,27914774,Giveon
83.0,2022-02-24,27914774,Giveon
83.0,2022-02-25,27866443,Giveon
83.0,2022-02-26,27799011,Giveon
83.0,2022-02-27,27727711,Giveon
83.0,2022-02-28,27686201,Giveon
83.0,2022-03-01,27618874,Giveon
83.0,2022-03-02,27618874,Giveon
83.0,2022-03-03,27582826,Giveon
83.0,2022-03-04,27558295,Giveon
83.0,2022-03-05,27542318,Giveon
83.0,2022-03-06,27472404,Giveon
83.0,2022-03-07,27451817,Giveon
83.0,2022-03-08,27451817,Giveon
83.0,2022-03-09,27426186,Giveon
83.0,2022-03-10,27356072,Giveon
83.0,2022-03-11,27356072,Giveon
83.0,2022-03-12,27322547,Giveon
83.0,2022-03-13,27214166,Giveon
83.0,2022-03-14,27195852,Giveon
83.0,2022-03-15,27169440,Giveon
83.0,2022-03-16,27169440,Giveon
83.0,2022-03-17,27127384,Giveon
83.0,2022-03-18,27085218,Giveon
83.0,2022-03-19,27085218,Giveon
83.0,2022-03-20,26980002,Giveon
83.0,2022-03-21,26934625,Giveon
83.0,2022-03-22,26904177,Giveon
83.0,2022-03-23,26904177,Giveon
83.0,2022-03-24,26878402,Giveon
83.0,2022-03-25,26850099,Giveon
83.0,2022-03-26,26854889,Giveon
83.0,2022-03-27,26829699,Giveon
83.0,2022-03-28,26792931,Giveon
83.0,2022-03-29,26735055,Giveon
83.0,2022-03-30,26701282,Giveon
83.0,2022-03-31,26677753,Giveon
83.0,2022-04-01,26677753,Giveon
83.0,2022-04-02,26631421,Giveon
83.0,2022-04-03,26631421,Giveon
83.0,2022-04-04,26530166,Giveon
83.0,2022-04-05,26530166,Giveon
83.0,2022-04-06,26564882,Giveon
83.0,2022-04-07,26564882,Giveon
83.0,2022-04-08,26564882,Giveon
83.0,2022-04-09,26538601,Giveon
83.0,2022-04-10,26538601,Giveon
83.0,2022-04-11,26538601,Giveon
83.0,2022-04-12,26538601,Giveon
83.0,2022-04-13,26538601,Giveon
83.0,2022-04-14,26538601,Giveon
83.0,2022-04-15,26538601,Giveon
83.0,2022-04-16,26401441,Giveon
83.0,2022-04-17,26401441,Giveon
83.0,2022-04-18,26401441,Giveon
83.0,2022-04-19,26401441,Giveon
83.0,2022-04-20,26401441,Giveon
83.0,2022-04-21,26401441,Giveon
83.0,2022-04-22,26401441,Giveon
83.0,2022-04-23,26331460,Giveon
83.0,2022-04-24,26331460,Giveon
83.0,2022-04-25,26331460,Giveon
83.0,2022-04-26,26331460,Giveon
83.0,2022-04-27,26331460,Giveon
83.0,2022-04-28,26331460,Giveon
83.0,2022-04-29,26331460,Giveon
83.0,2022-04-30,26269112,Giveon
83.0,2022-05-01,26269112,Giveon
83.0,2022-05-02,26269112,Giveon
83.0,2022-05-03,26269112,Giveon
83.0,2022-05-04,26269112,Giveon
83.0,2022-05-05,26269112,Giveon
83.0,2022-05-06,26269112,Giveon
83.0,2022-05-07,26493823,Giveon
83.0,2022-05-08,26493823,Giveon
83.0,2022-05-09,26493823,Giveon
83.0,2022-05-10,26493823,Giveon
83.0,2022-05-11,26493823,Giveon
83.0,2022-05-12,26493823,Giveon
83.0,2022-05-13,26493823,Giveon
79.0,2022-05-14,26507857,Giveon
79.0,2022-05-15,26507857,Giveon
79.0,2022-05-16,26507857,Giveon
79.0,2022-05-17,26507857,Giveon
79.0,2022-05-18,26507857,Giveon
79.0,2022-05-19,26507857,Giveon
79.0,2022-05-20,26507857,Giveon
78.0,2022-05-21,26396693,Giveon
78.0,2022-05-22,26396693,Giveon
78.0,2022-05-23,26396693,Giveon
78.0,2022-05-24,26396693,Giveon
78.0,2022-05-25,26396693,Giveon
78.0,2022-05-26,26396693,Giveon
78.0,2022-05-27,26396693,Giveon
78.0,2022-05-28,26121756,Giveon
78.0,2022-05-29,26121756,Giveon
78.0,2022-05-30,26121756,Giveon
78.0,2022-05-31,26121756,Giveon
78.0,2022-06-01,25928096,Giveon
77.0,2022-06-02,25857027,Giveon
77.0,2022-06-03,25783394,Giveon
77.0,2022-06-04,25734801,Giveon
77.0,2022-06-05,25676278,Giveon
77.0,2022-06-06,25642778,Giveon
77.0,2022-06-07,25617449,Giveon
77.0,2022-06-08,25604134,Giveon
77.0,2022-06-09,25565308,Giveon
77.0,2022-06-10,25517586,Giveon
77.0,2022-06-11,25480388,Giveon
77.0,2022-06-12,25445397,Giveon
77.0,2022-06-13,25445397,Giveon
77.0,2022-06-14,25432895,Giveon
77.0,2022-06-15,25428019,Giveon
77.0,2022-06-16,25415113,Giveon
77.0,2022-06-17,25391978,Giveon
77.0,2022-06-18,25386964,Giveon
77.0,2022-06-19,25412401,Giveon
77.0,2022-06-20,25439327,Giveon
77.0,2022-06-21,25440575,Giveon
77.0,2022-06-22,25459525,Giveon
77.0,2022-06-23,25469782,Giveon
77.0,2022-06-24,25453852,Giveon
77.0,2022-06-25,25436694,Giveon
78.0,2022-06-26,25626021,Giveon
78.0,2022-06-27,25704773,Giveon
78.0,2022-06-28,25761736,Giveon
78.0,2022-06-29,25816857,Giveon
79.0,2022-06-30,25869780,Giveon
79.0,2022-07-01,25929845,Giveon
79.0,2022-07-02,25964668,Giveon
79.0,2022-07-03,25985236,Giveon
79.0,2022-07-04,25985462,Giveon
79.0,2022-07-05,25988532,Giveon
79.0,2022-07-06,26006997,Giveon
79.0,2022-07-07,26016770,Giveon
79.0,2022-07-08,26073236,Giveon
80.0,2022-07-09,26112281,Giveon
80.0,2022-07-10,26138580,Giveon
80.0,2022-07-11,26151247,Giveon
80.0,2022-07-12,26179960,Giveon
80.0,2022-07-13,26223326,Giveon
80.0,2022-07-14,26267651,Giveon
80.0,2022-07-15,26297749,Giveon
80.0,2022-07-16,26314162,Giveon
80.0,2022-07-17,26321317,Giveon
80.0,2022-07-18,26319887,Giveon
80.0,2022-07-19,26343725,Giveon
80.0,2022-07-20,26351042,Giveon
80.0,2022-07-21,26368450,Giveon
80.0,2022-07-22,26362076,Giveon
80.0,2022-07-23,26367146,Giveon
80.0,2022-07-24,26261954,Giveon
80.0,2022-07-25,26196167,Giveon
80.0,2022-07-26,26162010,Giveon
80.0,2022-07-27,26122192,Giveon
80.0,2022-07-28,26078306,Giveon
80.0,2022-07-29,26038288,Giveon
80.0,2022-07-30,25999301,Giveon
80.0,2022-07-31,25979728,Giveon
80.0,2022-08-01,25969689,Giveon
80.0,2022-08-02,25939622,Giveon
80.0,2022-08-03,25939274,Giveon
80.0,2022-08-04,25952927,Giveon
80.0,2022-08-05,25957409,Giveon
80.0,2022-08-06,25952694,Giveon
80.0,2022-08-07,25950054,Giveon
80.0,2022-08-08,25967994,Giveon
80.0,2022-08-09,25986499,Giveon
80.0,2022-08-10,25998371,Giveon
80.0,2022-08-11,26031060,Giveon
80.0,2022-08-12,26050002,Giveon
80.0,2022-08-13,26063239,Giveon
80.0,2022-08-14,26044315,Giveon
80.0,2022-08-15,26019047,Giveon
80.0,2022-08-16,25999722,Giveon
80.0,2022-08-17,25998449,Giveon
80.0,2022-08-18,26006809,Giveon
80.0,2022-08-19,26006162,Giveon
80.0,2022-08-20,26005474,Giveon
80.0,2022-08-21,25974796,Giveon
80.0,2022-08-22,25965697,Giveon
80.0,2022-08-23,25948665,Giveon
80.0,2022-08-24,25955236,Giveon
80.0,2022-08-25,25950307,Giveon
80.0,2022-08-26,25918427,Giveon
80.0,2022-08-27,25900929,Giveon
80.0,2022-08-28,25892408,Giveon
80.0,2022-08-29,25896665,Giveon
80.0,2022-08-30,25899301,Giveon
80.0,2022-08-31,25900382,Giveon
80.0,2022-09-01,25889143,Giveon
80.0,2022-09-02,25878309,Giveon
80.0,2022-09-03,25858660,Giveon
80.0,2022-09-04,25813706,Giveon
80.0,2022-09-05,25779629,Giveon
80.0,2022-09-06,25747511,Giveon
80.0,2022-09-07,25747511,Giveon
80.0,2022-09-08,25753053,Giveon
80.0,2022-09-09,25702300,Giveon
80.0,2022-09-10,25642042,Giveon
80.0,2022-09-11,25585000,Giveon
80.0,2022-09-12,25552476,Giveon
80.0,2022-09-13,25519752,Giveon
80.0,2022-09-14,25507851,Giveon
80.0,2022-09-15,25495132,Giveon
80.0,2022-09-16,25495132,Giveon
80.0,2022-09-17,25495132,Giveon
80.0,2022-09-18,25495132,Giveon
80.0,2022-09-19,25495132,Giveon
80.0,2022-09-20,25495132,Giveon
80.0,2022-09-21,25350177,Giveon
80.0,2022-09-22,25350177,Giveon
80.0,2022-09-23,25350177,Giveon
80.0,2022-09-24,25350177,Giveon
80.0,2022-09-25,25350177,Giveon
80.0,2022-09-26,25350177,Giveon
80.0,2022-09-27,25350177,Giveon
80.0,2022-09-28,25164623,Giveon
80.0,2022-09-29,25164623,Giveon
80.0,2022-09-30,25164623,Giveon
80.0,2022-10-01,25164623,Giveon
80.0,2022-10-02,25108813,Giveon
80.0,2022-10-03,25106859,Giveon
80.0,2022-10-04,25074790,Giveon
80.0,2022-10-05,25008636,Giveon
80.0,2022-10-06,24943978,Giveon
80.0,2022-10-07,24914303,Giveon
80.0,2022-10-08,24913295,Giveon
80.0,2022-10-09,24919887,Giveon
80.0,2022-10-10,24924350,Giveon
80.0,2022-10-11,24918051,Giveon
80.0,2022-10-12,24909772,Giveon
80.0,2022-10-13,24900243,Giveon
80.0,2022-10-14,24905508,Giveon
80.0,2022-10-15,24920894,Giveon
81.0,2022-10-16,24933073,Giveon
81.0,2022-10-17,24939100,Giveon
81.0,2022-10-18,24939194,Giveon
81.0,2022-10-19,24952922,Giveon
81.0,2022-10-20,24974143,Giveon
81.0,2022-10-21,24980722,Giveon
81.0,2022-10-22,24981076,Giveon
81.0,2022-10-23,24928904,Giveon
81.0,2022-10-24,24904901,Giveon
81.0,2022-10-25,24890516,Giveon
81.0,2022-10-26,24891665,Giveon
81.0,2022-10-27,24884969,Giveon
81.0,2022-10-28,24871629,Giveon
80.0,2022-10-29,24846123,Giveon
80.0,2022-10-30,24810908,Giveon
80.0,2022-10-31,24776073,Giveon
79.0,2022-11-01,24751499,Giveon
79.0,2022-11-02,24711198,Giveon
79.0,2022-11-03,24680394,Giveon
79.0,2022-11-04,24659993,Giveon
79.0,2022-11-05,24638507,Giveon
79.0,2022-11-06,24641267,Giveon
79.0,2022-11-07,24629352,Giveon
79.0,2022-11-08,24629916,Giveon
79.0,2022-11-09,24624346,Giveon
79.0,2022-11-10,24619434,Giveon
79.0,2022-11-11,24613771,Giveon
79.0,2022-11-12,24591512,Giveon
79.0,2022-11-13,24573423,Giveon
79.0,2022-11-14,24553703,Giveon
79.0,2022-11-15,24546560,Giveon
79.0,2022-11-16,24527505,Giveon
79.0,2022-11-17,24510009,Giveon
79.0,2022-11-18,24496229,Giveon
79.0,2022-11-19,24469776,Giveon
79.0,2022-11-20,24423335,Giveon
79.0,2022-11-21,24382446,Giveon
79.0,2022-11-22,24362147,Giveon
79.0,2022-11-23,24318068,Giveon
79.0,2022-11-24,24278985,Giveon
79.0,2022-11-25,24252076,Giveon
79.0,2022-11-26,24226225,Giveon
79.0,2022-11-27,24192800,Giveon
79.0,2022-11-28,24178314,Giveon
79.0,2022-11-29,24179921,Giveon
79.0,2022-11-30,24169657,Giveon
79.0,2022-12-01,24174539,Giveon
79.0,2022-12-02,24195897,Giveon
79.0,2022-12-03,24249400,Giveon
79.0,2022-12-04,24234680,Giveon
79.0,2022-12-05,24201185,Giveon
79.0,2022-12-06,24200479,Giveon
79.0,2022-12-07,24185656,Giveon
79.0,2022-12-08,24159855,Giveon
79.0,2022-12-09,24158811,Giveon
79.0,2022-12-10,24131425,Giveon
79.0,2022-12-11,24042676,Giveon
80.0,2022-12-12,23996981,Giveon
80.0,2022-12-13,23972379,Giveon
80.0,2022-12-14,23963507,Giveon
80.0,2022-12-15,23920261,Giveon
80.0,2022-12-16,23871388,Giveon
80.0,2022-12-17,23846973,Giveon
80.0,2022-12-18,23837907,Giveon
80.0,2022-12-19,23832066,Giveon
80.0,2022-12-20,23774832,Giveon
80.0,2022-12-21,23774578,Giveon
80.0,2022-12-22,23782606,Giveon
80.0,2022-12-23,23790873,Giveon
80.0,2022-12-24,23807265,Giveon
80.0,2022-12-25,23802649,Giveon
80.0,2022-12-26,23773234,Giveon
80.0,2022-12-27,23722754,Giveon
80.0,2022-12-28,23716970,Giveon
80.0,2022-12-29,23731410,Giveon
80.0,2022-12-30,23735656,Giveon
80.0,2022-12-31,23731436,Giveon
80.0,2023-01-01,23743529,Giveon
80.0,2023-01-02,23803502,Giveon
80.0,2023-01-03,23761252,Giveon
80.0,2023-01-04,23777323,Giveon
80.0,2023-01-05,23791642,Giveon
80.0,2023-01-06,23786115,Giveon
80.0,2023-01-07,23804774,Giveon
80.0,2023-01-08,23849204,Giveon
80.0,2023-01-09,23897144,Giveon
80.0,2023-01-10,23916144,Giveon
80.0,2023-01-11,23962044,Giveon
80.0,2023-01-12,24088444,Giveon
80.0,2023-01-13,24374194,Giveon
80.0,2023-01-14,24558653,Giveon
81.0,2023-01-15,24729909,Giveon
81.0,2023-01-16,24844810,Giveon
81.0,2023-01-17,25041191,Giveon
81.0,2023-01-18,25199269,Giveon
81.0,2023-01-19,25369289,Giveon
81.0,2023-01-20,25520373,Giveon
81.0,2023-01-21,25649005,Giveon
81.0,2023-01-22,25719960,Giveon
81.0,2023-01-23,25809797,Giveon
81.0,2023-01-24,25925391,Giveon
81.0,2023-01-25,26006156,Giveon
81.0,2023-01-26,26054364,Giveon
81.0,2023-01-27,26085314,Giveon
81.0,2023-01-28,26063379,Giveon
81.0,2023-01-29,26032236,Giveon
81.0,2023-01-30,25973401,Giveon
81.0,2023-01-31,25998991,Giveon
81.0,2023-02-01,25985421,Giveon
81.0,2023-02-02,25983513,Giveon
81.0,2023-02-03,25986895,Giveon
81.0,2023-02-04,25988621,Giveon
81.0,2023-02-05,26018678,Giveon
81.0,2023-02-06,26033285,Giveon
81.0,2023-02-07,26056102,Giveon
81.0,2023-02-08,26054572,Giveon
81.0,2023-02-09,26013976,Giveon
81.0,2023-02-10,25862924,Giveon
81.0,2023-02-11,25748376,Giveon
81.0,2023-02-12,25638546,Giveon
81.0,2023-02-13,25582374,Giveon
81.0,2023-02-14,25504321,Giveon
81.0,2023-02-15,25397462,Giveon
81.0,2023-02-16,25172064,Giveon
81.0,2023-02-17,25172064,Giveon
81.0,2023-02-18,25056711,Giveon
81.0,2023-02-19,25027324,Giveon
81.0,2023-02-20,24985728,Giveon
81.0,2023-02-21,24953745,Giveon
81.0,2023-02-22,24929992,Giveon
82.0,2023-02-23,24878335,Giveon
82.0,2023-02-24,24850701,Giveon
82.0,2023-02-25,24878666,Giveon
82.0,2023-02-26,24910933,Giveon
82.0,2023-02-27,24939302,Giveon
82.0,2023-02-28,24957493,Giveon
82.0,2023-03-01,24995470,Giveon
82.0,2023-03-02,25087597,Giveon
82.0,2023-03-03,25087597,Giveon
82.0,2023-03-04,25107085,Giveon
82.0,2023-03-05,25122622,Giveon
82.0,2023-03-06,25128781,Giveon
82.0,2023-03-07,25145755,Giveon
82.0,2023-03-08,25174367,Giveon
82.0,2023-03-09,25192312,Giveon
82.0,2023-03-10,25214800,Giveon
82.0,2023-03-11,25240201,Giveon
82.0,2023-03-12,25251538,Giveon
82.0,2023-03-13,25248518,Giveon
82.0,2023-03-14,25239704,Giveon
82.0,2023-03-15,25251604,Giveon
82.0,2023-03-16,25233240,Giveon
82.0,2023-03-17,25249928,Giveon
82.0,2023-03-18,25256024,Giveon
82.0,2023-03-19,25228552,Giveon
82.0,2023-03-20,25227670,Giveon
81.0,2023-03-21,25212169,Giveon
81.0,2023-03-22,25210665,Giveon
81.0,2023-03-23,25213083,Giveon
81.0,2023-03-24,25213083,Giveon
81.0,2023-03-25,25208585,Giveon
81.0,2023-03-26,25186048,Giveon
81.0,2023-03-27,25175483,Giveon
81.0,2023-03-28,25167931,Giveon
80.0,2023-03-29,25157213,Giveon
80.0,2023-03-30,25124954,Giveon
80.0,2023-03-31,25097670,Giveon
80.0,2023-04-01,25076576,Giveon
80.0,2023-04-02,25076725,Giveon
80.0,2023-04-03,25079693,Giveon
80.0,2023-04-04,25056899,Giveon
80.0,2023-04-05,25066945,Giveon
80.0,2023-04-06,25074468,Giveon
80.0,2023-04-07,25063002,Giveon
80.0,2023-04-08,25032542,Giveon
80.0,2023-04-09,25001721,Giveon
80.0,2023-04-10,24979748,Giveon
80.0,2023-04-11,24969545,Giveon
80.0,2023-04-12,24984772,Giveon
80.0,2023-04-13,24985488,Giveon
80.0,2023-04-14,24961632,Giveon
80.0,2023-04-15,24963706,Giveon
80.0,2023-04-16,24976196,Giveon
80.0,2023-04-17,24976503,Giveon
80.0,2023-04-18,24966422,Giveon
80.0,2023-04-19,24964254,Giveon
79.0,2023-04-20,24929629,Giveon
79.0,2023-04-21,24888019,Giveon
79.0,2023-04-22,24871801,Giveon
79.0,2023-04-23,24879609,Giveon
79.0,2023-04-24,24872034,Giveon
79.0,2023-04-25,24873587,Giveon
79.0,2023-04-26,24886748,Giveon
79.0,2023-04-27,24882219,Giveon
79.0,2023-04-28,24868436,Giveon
79.0,2023-04-29,24858337,Giveon
79.0,2023-04-30,24859572,Giveon
79.0,2023-05-01,24852694,Giveon
79.0,2023-05-02,24854257,Giveon
79.0,2023-05-03,24841201,Giveon
79.0,2023-05-04,24816864,Giveon
79.0,2023-05-05,24795588,Giveon
79.0,2023-05-06,24813313,Giveon
79.0,2023-05-07,24839775,Giveon
79.0,2023-05-08,24846299,Giveon
79.0,2023-05-09,24845344,Giveon
79.0,2023-05-10,24815931,Giveon
79.0,2023-05-11,24785874,Giveon
79.0,2023-05-12,24789197,Giveon
79.0,2023-05-13,24832538,Giveon
79.0,2023-05-14,24865645,Giveon
79.0,2023-05-15,24911736,Giveon
79.0,2023-05-16,24941381,Giveon
79.0,2023-05-17,24969578,Giveon
79.0,2023-05-18,25081347,Giveon
79.0,2023-05-19,25081347,Giveon
79.0,2023-05-20,25136468,Giveon
79.0,2023-05-21,25179182,Giveon
79.0,2023-05-22,25213486,Giveon
79.0,2023-05-23,25237066,Giveon
79.0,2023-05-24,25256954,Giveon
79.0,2023-05-25,25291400,Giveon
79.0,2023-05-26,25291400,Giveon
79.0,2023-05-27,25287368,Giveon
79.0,2023-05-28,25272927,Giveon
78.0,2023-05-29,25259018,Giveon
78.0,2023-05-30,25240882,Giveon
78.0,2023-05-31,25215803,Giveon
78.0,2023-06-01,25140909,Giveon
78.0,2023-06-02,25140909,Giveon
78.0,2023-06-03,25114798,Giveon
78.0,2023-06-04,25101557,Giveon
78.0,2023-06-05,25091409,Giveon
78.0,2023-06-06,25082974,Giveon
78.0,2023-06-07,25069046,Giveon
78.0,2023-06-08,25027504,Giveon
78.0,2023-06-09,25027504,Giveon
78.0,2023-06-10,24974985,Giveon
78.0,2023-06-11,24943756,Giveon
78.0,2023-06-12,24900407,Giveon
78.0,2023-06-13,24891661,Giveon
78.0,2023-06-14,24877551,Giveon
78.0,2023-06-15,24850945,Giveon
78.0,2023-06-16,24817860,Giveon
78.0,2023-06-17,24766445,Giveon
78.0,2023-06-18,24727926,Giveon
78.0,2023-06-19,24698836,Giveon
77.0,2023-06-20,24666391,Giveon
77.0,2023-06-21,24637089,Giveon
77.0,2023-06-22,24573230,Giveon
77.0,2023-06-23,24573230,Giveon
77.0,2023-06-24,24559999,Giveon
77.0,2023-06-25,24570537,Giveon
77.0,2023-06-26,24592824,Giveon
77.0,2023-06-27,24614581,Giveon
77.0,2023-06-28,24626222,Giveon
77.0,2023-06-29,24679559,Giveon
77.0,2023-06-30,24679559,Giveon
77.0,2023-07-01,24655240,Giveon
77.0,2023-07-02,24622036,Giveon
77.0,2023-07-03,24592708,Giveon
77.0,2023-07-04,24571050,Giveon
77.0,2023-07-05,24572893,Giveon
77.0,2023-07-06,24572893,Giveon
77.0,2023-07-07,24565495,Giveon
77.0,2023-07-08,24552929,Giveon
77.0,2023-07-09,24528942,Giveon
76.0,2023-07-10,24495457,Giveon
76.0,2023-07-11,24455154,Giveon
76.0,2023-07-12,24415785,Giveon
76.0,2023-07-13,24362704,Giveon
76.0,2023-07-14,24362704,Giveon
76.0,2023-07-15,24326676,Giveon
76.0,2023-07-16,24294866,Giveon
75.0,2023-07-17,24276167,Giveon
75.0,2023-07-18,24252946,Giveon
75.0,2023-07-19,24264860,Giveon
75.0,2023-07-20,24254945,Giveon
75.0,2023-07-21,24224437,Giveon
75.0,2023-07-22,24184293,Giveon
75.0,2023-07-23,24113395,Giveon
75.0,2023-07-24,24055121,Giveon
75.0,2023-07-25,23998696,Giveon
75.0,2023-07-26,23956947,Giveon
75.0,2023-07-27,23887420,Giveon
75.0,2023-07-28,23829636,Giveon
75.0,2023-07-29,23809871,Giveon
75.0,2023-07-30,23786588,Giveon
75.0,2023-07-31,23763272,Giveon
75.0,2023-08-01,23738681,Giveon
75.0,2023-08-02,23718139,Giveon
75.0,2023-08-03,23705639,Giveon
75.0,2023-08-04,23690036,Giveon
75.0,2023-08-05,23666648,Giveon
75.0,2023-08-06,23652093,Giveon
75.0,2023-08-07,23635244,Giveon
75.0,2023-08-08,23615657,Giveon
75.0,2023-08-09,23573588,Giveon
75.0,2023-08-10,23540622,Giveon
75.0,2023-08-11,23493743,Giveon
75.0,2023-08-12,23465425,Giveon
75.0,2023-08-13,23432105,Giveon
75.0,2023-08-14,23379009,Giveon
75.0,2023-08-15,23363463,Giveon
75.0,2023-08-16,23335512,Giveon
75.0,2023-08-17,23304180,Giveon
75.0,2023-08-18,23266038,Giveon
75.0,2023-08-19,23244582,Giveon
75.0,2023-08-20,23211518,Giveon
75.0,2023-08-21,23187731,Giveon
75.0,2023-08-22,23175164,Giveon
75.0,2023-08-23,23157143,Giveon
75.0,2023-08-24,23157143,Giveon
75.0,2023-08-25,23133499,Giveon
75.0,2023-08-26,23133499,Giveon
75.0,2023-08-27,23124838,Giveon
75.0,2023-08-28,23118210,Giveon
75.0,2023-08-29,23128828,Giveon
75.0,2023-08-30,23132326,Giveon
75.0,2023-08-31,23134344,Giveon
75.0,2023-09-01,23134344,Giveon
75.0,2023-09-02,23142209,Giveon
75.0,2023-09-03,23138311,Giveon
75.0,2023-09-04,23125148,Giveon
75.0,2023-09-05,23128293,Giveon
75.0,2023-09-06,23152758,Giveon
75.0,2023-09-07,23167311,Giveon
75.0,2023-09-08,23167311,Giveon
75.0,2023-09-09,23183035,Giveon
75.0,2023-09-10,23176661,Giveon
75.0,2023-09-11,23184340,Giveon
76.0,2023-09-12,23190160,Giveon
76.0,2023-09-13,23196829,Giveon
76.0,2023-09-14,23192818,Giveon
76.0,2023-09-15,23203038,Giveon
76.0,2023-09-16,23209071,Giveon
76.0,2023-09-17,23228419,Giveon
76.0,2023-09-18,23289098,Giveon
76.0,2023-09-19,23336920,Giveon
76.0,2023-09-20,23384083,Giveon
76.0,2023-09-21,23426230,Giveon
76.0,2023-09-22,23452714,Giveon
76.0,2023-09-23,23483922,Giveon
76.0,2023-09-24,23520082,Giveon
76.0,2023-09-25,23556858,Giveon
76.0,2023-09-26,23580870,Giveon
76.0,2023-09-27,23598783,Giveon
76.0,2023-09-28,23638502,Giveon
76.0,2023-09-29,23664071,Giveon
76.0,2023-09-30,23639857,Giveon
76.0,2023-10-01,23594336,Giveon
76.0,2023-10-02,23563041,Giveon
76.0,2023-10-03,23536421,Giveon
76.0,2023-10-04,23509859,Giveon
76.0,2023-10-05,23473293,Giveon
76.0,2023-10-06,23473293,Giveon
76.0,2023-10-07,23482482,Giveon
76.0,2023-10-08,23503738,Giveon
76.0,2023-10-09,23501278,Giveon
76.0,2023-10-10,23500796,Giveon
76.0,2023-10-11,23518837,Giveon
77.0,2023-10-12,23532660,Giveon
77.0,2023-10-13,23532660,Giveon
77.0,2023-10-14,23513643,Giveon
77.0,2023-10-15,23480733,Giveon
77.0,2023-10-16,23437826,Giveon
76.0,2023-10-17,23397109,Giveon
76.0,2023-10-18,23364967,Giveon
76.0,2023-10-19,23291542,Giveon
76.0,2023-10-20,23291542,Giveon
76.0,2023-10-21,23247164,Giveon
76.0,2023-10-22,23197174,Giveon
76.0,2023-10-23,23147068,Giveon
76.0,2023-10-24,23101499,Giveon
76.0,2023-10-25,23059122,Giveon
76.0,2023-10-26,22950755,Giveon
76.0,2023-10-27,22950755,Giveon
76.0,2023-10-28,22937217,Giveon
76.0,2023-10-29,22923783,Giveon
75.0,2023-10-30,22932114,Giveon
75.0,2023-10-31,22922798,Giveon
75.0,2023-11-01,22907423,Giveon
75.0,2023-11-02,22862085,Giveon
75.0,2023-11-03,22862085,Giveon
75.0,2023-11-04,22797901,Giveon
74.0,2023-11-05,22758779,Giveon
74.0,2023-11-06,22746951,Giveon
74.0,2023-11-07,22718994,Giveon
74.0,2023-11-08,22691054,Giveon
74.0,2023-11-09,22657019,Giveon
74.0,2023-11-10,22657019,Giveon
74.0,2023-11-11,22657019,Giveon
74.0,2023-11-12,22656928,Giveon
74.0,2023-11-13,22639663,Giveon
74.0,2023-11-14,22623382,Giveon
74.0,2023-11-15,22608087,Giveon
74.0,2023-11-16,22608087,Giveon
74.0,2023-11-17,22550321,Giveon
74.0,2023-11-18,22550321,Giveon
74.0,2023-11-19,22550321,Giveon
74.0,2023-11-20,22550321,Giveon
74.0,2023-11-21,22507294,Giveon
74.0,2023-11-22,22517294,Giveon
75.0,2023-11-23,22513116,Giveon
75.0,2023-11-24,22513116,Giveon
75.0,2023-11-25,22507705,Giveon
75.0,2023-11-26,22477490,Giveon
75.0,2023-11-27,22463267,Giveon
75.0,2023-11-28,22457623,Giveon
75.0,2023-11-29,22466098,Giveon
75.0,2023-11-30,22512726,Giveon
75.0,2023-12-01,22512726,Giveon
75.0,2023-12-02,22573531,Giveon
75.0,2023-12-03,22610752,Giveon
75.0,2023-12-04,22637226,Giveon
75.0,2023-12-05,22669844,Giveon
75.0,2023-12-06,22695234,Giveon
75.0,2023-12-07,22695234,Giveon
75.0,2023-12-08,22770386,Giveon
75.0,2023-12-09,22794148,Giveon
75.0,2023-12-10,22801051,Giveon
75.0,2023-12-11,22832575,Giveon
75.0,2023-12-12,22871892,Giveon
75.0,2023-12-13,22902021,Giveon
75.0,2023-12-14,22902021,Giveon
75.0,2023-12-15,22978665,Giveon
75.0,2023-12-16,22978665,Giveon
